snapshot_time,book,book_key,book_last_update,event_id,commence_time,home_team,away_team,target_team,raw_odds,implied_prob_raw
2026-05-25 20:55:27.933796+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:27.933796+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:27.933796+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:28.699936+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:28.699936+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:28.699936+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:28.699936+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:28.699936+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:28.699936+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:28.699936+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:28.699936+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:29.468930+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:29.468930+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:29.468930+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:29.468930+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:29.468930+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:29.468930+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:29.468930+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:29.468930+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:30.237235+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:30.237235+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:30.237235+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:30.237235+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:30.237235+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:30.237235+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:30.237235+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:30.237235+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:31.032108+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:31.032108+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:31.032108+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:31.032108+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:31.032108+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:31.032108+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:31.032108+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:31.032108+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:31.801114+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:31.801114+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:31.801114+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:31.801114+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:31.801114+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:31.801114+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:31.801114+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:31.801114+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:32.558998+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:32.558998+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:32.558998+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:32.558998+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:32.558998+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:32.558998+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:32.558998+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:32.558998+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:33.331933+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:33.331933+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:33.331933+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:33.331933+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:33.331933+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:33.331933+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:33.331933+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:33.331933+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:34.083006+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:34.083006+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:34.083006+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:34.083006+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:34.083006+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:34.083006+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:34.083006+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:34.083006+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:34.839431+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:34.839431+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:34.839431+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:34.839431+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:34.839431+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:34.839431+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:34.839431+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:34.839431+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:35.598545+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:35.598545+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:35.598545+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:35.598545+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:35.598545+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:35.598545+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:35.598545+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:35.598545+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:36.358725+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:36.358725+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:36.358725+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:36.358725+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:36.358725+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:36.358725+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:36.358725+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:36.358725+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:37.138166+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:37.138166+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:37.138166+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:37.138166+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:37.138166+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:37.138166+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:37.138166+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:37.138166+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:37.909721+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:37.909721+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:37.909721+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:37.909721+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:37.909721+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:37.909721+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:37.909721+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:37.909721+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:38.677460+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:38.677460+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:38.677460+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:38.677460+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:38.677460+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:38.677460+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:38.677460+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.6,0.3846153846153846
2026-05-25 20:55:38.677460+00:00,BetMGM,betmgm,2026-05-25T20:54:58Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
2026-05-25 20:55:39.428705+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.44,0.4098360655737705
2026-05-25 20:55:39.428705+00:00,FanDuel,fanduel,2026-05-25T20:55:02Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.54,0.6493506493506493
2026-05-25 20:55:39.428705+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.82,0.3546099290780142
2026-05-25 20:55:39.428705+00:00,DraftKings,draftkings,2026-05-25T20:55:17Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.4,0.7142857142857143
2026-05-25 20:55:39.428705+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,Kansas City Royals,2.5,0.4
2026-05-25 20:55:39.428705+00:00,theScore Bet,espnbet,2026-05-25T20:54:59Z,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,New York Yankees,1.5,0.6666666666666666
